"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-07","0.01",",,0,0800","76",",,0","57",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-08","0.00",",,0,0800","76",",,0","56",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-09","0.00",",,0,0800","80",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-10","0.04",",,0,0800","73",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-11","0.00",",,0,0800","65",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-12","0.00",",,0,0800","67",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-13","0.99",",,0,0800","65",",,0","55",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-14","0.71",",,0,0800","65",",,0","55",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-15","1.04",",,0,0800","70",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-16","0.01",",,0,0800","71",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-17","0.00",",,0,0800","69",",,0","55",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-18","0.00",",,0,0800","77",",,0","59",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-19","0.03",",,0,0800","82",",,0","60",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-20","0.00","T,,0,0800","72",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-21","0.05",",,0,0800","64",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-22","0.00",",,0,0800","64",",,0","43",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-23","0.52",",,0,0800","67",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-24","0.19",",,0,0800","72",",,0","62",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-25","0.06",",,0,0800","72",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-26","0.07",",,0,0800","65",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-27","0.00",",,0,0800","65",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-28","0.00",",,0,0800","73",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-29","0.86",",,0,0800","62",",,0","45",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-09-30","0.00",",,0,0800","52",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-01","0.16",",,0,0800","56",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-02","0.00",",,0,0800","64",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-03","0.00",",,0,0800","67",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-04","0.06",",,0,0800","69",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-05","0.28",",,0,0800","73",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-06","0.00",",,0,0800","55",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-07","0.00",",,0,0800","59",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-08","0.00",",,0,0800","62",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-09","0.00",",,0,0800","73",",,0","52",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-10","0.00",",,0,0800","76",",,0","50",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-11","0.00","T,,0,0800","64",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-12","0.20",",,0,0800","65",",,0","52",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-13","0.01",",,0,0800","56",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-14","0.00",",,0,0800","50",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-15","0.03",",,0,0800","48",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-16","0.00",",,0,0800","51",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-17","0.08",",,0,0800","61",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-18","0.44",",,0,0800","60",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-19","0.00","T,,0,0800","60",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-20","0.99",",,0,0800","70",",,0","44",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-21","0.90",",,0,0800","45",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-22","0.02",",,0,0800","51",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-23","0.09",",,0,0800","55",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-24","0.00","T,,0,0800","48",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-25","0.08",",,0,0800","41",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-26","0.05",",,0,0800","48",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-27","0.00",",,0,0800","45",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-28","0.68",",,0,0800","48",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-29","0.40",",,0,0800","49",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-30","0.00",",,0,0800","45",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-10-31","0.00",",,0,0800","62",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-01","0.00","T,,0,0800","69",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-02","0.00",",,0,0800","53",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-03","0.09",",,0,0800","44",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-04","0.00",",,0,0800","42",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-05","0.00",",,0,0800","42",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-06","0.00",",,0,0800","50",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-07","0.00",",,0,0800","61",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-08","0.16",",,0,0800","56",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-09","0.00","T,,0,0800","55",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-10","0.00",",,0,0800","67",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-11","0.00",",,0,0800","58",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-12","0.51",",,0,0800","62",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-13","0.05",",,0,0800","40",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-14","0.19",",,0,0800","45",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-15","0.08",",,0,0800","46",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-16","0.13",",,0,0800","56",",,0","43",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-17","1.09",",,0,0800","62",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-18","0.00","T,,0,0800","51",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-19","0.02",",,0,0800","42",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-20","0.04",",,0,0800","38",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-21","0.00",",,0,0800","35",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-22","0.00",",,0,0800","36",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-23","0.00",",,0,0800","45",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-24","0.00",",,0,0800","45",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-25","0.01",",,0,0800","49",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-26","0.00",",,0,0800","60",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-27","0.00",",,0,0800","64",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-28","0.00",",,0,0800","63",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-29","0.00",",,0,0800","60",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-11-30","0.00",",,0,0800","64",",,0","53",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-01","1.32",",,0,0800","67",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-02","0.65",",,0,0800","56",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-03","0.00",",,0,0800","39",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-04","0.02",",,0,0800","42",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-05","0.00","T,,0,0800","30",",,0","20",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-06","0.00",",,0,0800","33",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-07","0.00","T,,0,0800","46",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-08","0.09",",,0,0800","33",",,0","10",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-09","0.00",",,0,0800","33",",,0","10",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-10","0.00",",,0,0800","41",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-11","0.00","T,,0,0800","51",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-12","0.00",",,0,0800","44",",,0","39",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-13","0.00",",,0,0800","54",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-14","0.00",",,0,0800","56",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-15","0.00",",,0,0800","56",",,0","44",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-16","0.00",",,0,0800","56",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-17","0.00",",,0,0800","53",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-18","0.05",",,0,0800","57",",,0","43",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-19","0.00",",,0,0800","45",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-20","0.00",",,0,0800","39",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-21","0.00",",,0,0800","49",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-22","0.09",",,0,0800","47",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-23","0.31",",,0,0800","51",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-24","0.02",",,0,0800","49",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-25","0.00",",,0,0800","46",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-26","0.67",",,0,0800","44",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-27","0.11",",,0,0800","37",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-28","0.00","T,,0,0800","37",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-29","0.00",",,0,0800","41",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-30","0.00",",,0,0800","38",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2006-12-31","0.03",",,0,0800","42",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-01","0.06",",,0,0800","46",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-02","0.03",",,0,0800","49",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-03","0.00",",,0,0800","41",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-04","0.00",",,0,0800","52",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-05","0.03",",,0,0800","59",",,0","46",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-06","0.94",",,0,0800","62",",,0","48",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-07","0.23",",,0,0800","59",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-08","0.18",",,0,0800","47",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-09","0.12",",,0,0800","46",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-10","0.00","T,,0,0800","34",",,0","21",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-11","0.00",",,0,0800","28",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-12","0.03",",,0,0800","43",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-13","0.17",",,0,0800","53",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-14","0.18",",,0,0800","37",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-15","0.72",",,0,0800","33",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-16","0.23",",,0,0800","34",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-17","0.04",",,0,0800","21",",,0","10",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-18","0.00","T,,0,0800","25",",,0","11",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-19","0.03",",,0,0800","33",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-20","0.08",",,0,0800","32",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-21","0.01",",,0,0800","17",",,0","6",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-22","0.05",",,0,0800","23",",,0","10",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-23","0.02",",,0,0800","25",",,0","20",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-24","0.00","T,,0,0800","33",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-25","0.05",",,0,0800","31",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-26","0.04",",,0,0800","17",",,0","1",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-27","0.01",",,0,0800","32",",,0","6",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-28","0.06",",,0,0800","35",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-29","0.08",",,0,0800","24",",,0","10",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-30","0.00","T,,0,0800","22",",,0","11",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-01-31","0.05",",,0,0800","26",",,0","15",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-01","0.01",",,0,0800","24",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-02","0.00","T,,0,0800","33",",,0","21",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-03","0.17",",,0,0800","34",",,0","8",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-04","0.00","T,,0,0800","22",",,0","4",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-05","0.05",",,0,0800","13",",,0","1",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-06","0.04",",,0,0800","11",",,0","3",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-07","0.00",",,0,0800","15",",,0","5",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-08","0.00",",,0,0800","18",",,0","8",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-09","0.02",",,0,0800","21",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-10","0.00","T,,0,0800","23",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-11","0.00",",,0,0800","24",",,0","13",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-12","0.00","T,,0,0800","27",",,0","16",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-13","0.00","T,,0,0800","29",",,0","3",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-14","0.80",",,0,0800","10",",,0","4",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-15","0.32",",,0,0800","14",",,0","1",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-16","0.02",",,0,0800","15",",,0","4",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-17","0.00","T,,0,0800","21",",,0","14",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-18","0.04",",,0,0800","31",",,0","17",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-19","0.01",",,0,0800","23",",,0","4",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-20","0.00",",,0,0800","43",",,0","7",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-21","0.10",",,0,0800","47",",,0","27",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-22","0.00",",,0,0800","41",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-23","0.22",",,0,0800","38",",,0","18",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-24","0.00","T,,0,0800","20",",,0","9",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-25","0.00",",,0,0800","24",",,0","11",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-26","0.11",",,0,0800","31",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-27","0.11",",,0,0800","35",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-02-28","0.02",",,0,0800","33",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-01","0.00",",,0,0800","39",",,0","16",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-02","0.40",",,0,0800","40",",,0","23",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-03","0.06",",,0,0800","42",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-04","0.00","T,,0,0800","41",",,0","25",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-05","0.06",",,0,0800","30",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-06","0.08",",,0,0800","27",",,0","-2",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-07","0.01",",,0,0800","12",",,0","0",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-08","0.00","T,,0,0800","21",",,0","11",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-09","0.00","T,,0,0800","24",",,0","8",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-10","0.00","T,,0,0800","41",",,0","14",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-11","0.00",",,0,0800","54",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-12","0.00",",,0,0800","39",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-13","0.00",",,0,0800","54",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-14","0.00",",,0,0800","68",",,0","43",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-15","0.57",",,0,0800","65",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-16","0.03",",,0,0800","41",",,0","21",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-17","0.45",",,0,0800","27",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-18","0.16",",,0,0800","26",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-19","0.00",",,0,0800","33",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-20","0.00","T,,0,0800","39",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-21","0.00",",,0,0800","30",",,0","15",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-22","0.00",",,0,0800","47",",,0","21",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-23","0.10",",,0,0800","68",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-24","0.00",",,0,0800","54",",,0","30",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-25","0.44",",,0,0800","47",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-26","0.12",",,0,0800","52",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-27","0.27",",,0,0800","74",",,0","51",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-28","0.00",",,0,0800","63",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-29","0.00",",,0,0800","45",",,0","28",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-30","0.00",",,0,0800","46",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-03-31","0.00",",,0,0800","56",",,0","29",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-01","0.00","T,,0,0800","49",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-02","0.38",",,0,0800","56",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-03","0.00",",,0,0800","59",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-04","0.01",",,0,0800","59",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-05","0.07",",,0,0800","49",",,0","25",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-06","0.05",",,0,0800","29",",,0","20",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-07","0.00","T,,0,0800","29",",,0","19",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-08","0.05",",,0,0800","31",",,0","22",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-09","0.00",",,0,0800","35",",,0","25",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-10","0.00","T,,0,0800","38",",,0","26",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-11","0.00",",,0,0800","44",",,0","24",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-12","0.16",",,0,0800","47",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-13","0.09",",,0,0800","49",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-14","0.00","T,,0,0800","38",",,0","33",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-15","0.36",",,0,0800","45",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-16","0.85",",,0,0800","35",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-17","0.94",",,0,0800","35",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-18","0.11",",,0,0800","39",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-19","0.00","T,,0,0800","49",",,0","32",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-20","0.00",",,0,0800","57",",,0","31",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-21","0.00",",,0,0800","67",",,0","37",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-22","0.00",",,0,0800","73",",,0","40",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-23","0.00",",,0,0800","78",",,0","44",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-24","0.33",",,0,0800","82",",,0","45",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-25","0.00",",,0,0800","57",",,0","38",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-26","0.38",",,0,0800","44",",,0","36",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-27","0.18",",,0,0800","55",",,0","42",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-28","0.13",",,0,0800","69",",,0","49",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-29","0.07",",,0,0800","54",",,0","47",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-04-30","0.00",",,0,0800","67",",,0","50",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-05-01","0.00",",,0,0800","61",",,0","39",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-05-02","0.15",",,0,0800","53",",,0","41",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-05-03","0.00",",,0,0800","61",",,0","35",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-05-04","0.00",",,0,0800","61",",,0","34",",,0"
"USC00301152","CANANDAIGUA 3 S, NY US","2007-05-05","0.00",",,0,0800","64",",,0","38",",,0"
